NULL
NULL
NULL
NULL
NULL
NULL
NULL

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 4500, 4500, 4500, 4500, 4500, 4500, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE       Rsquared      MAE      
  0.7323232  0.378812121  0.9996423           NaN  0.8008347
  0.7323232  0.383861616  0.9996423           NaN  0.8008347
  0.7323232  0.388911111  0.9996423           NaN  0.8008347
  0.7323232  0.393960606  0.9996423           NaN  0.8008347
  0.7323232  0.399010101  0.9996423           NaN  0.8008347
  0.7323232  0.404059596  0.9996423           NaN  0.8008347
  0.7323232  0.409109091  0.9996423           NaN  0.8008347
  0.7323232  0.414158586  0.9996423           NaN  0.8008347
  0.7323232  0.419208081  0.9996423           NaN  0.8008347
  0.7323232  0.424257576  0.9996423           NaN  0.8008347
  0.7323232  0.429307071  0.9996423           NaN  0.8008347
  0.7323232  0.434356566  0.9996423           NaN  0.8008347
  0.7323232  0.439406061  0.9996423           NaN  0.8008347
  0.7323232  0.444455556  0.9996423           NaN  0.8008347
  0.7323232  0.449505051  0.9996423           NaN  0.8008347
  0.7323232  0.454554545  0.9996423           NaN  0.8008347
  0.7323232  0.459604040  0.9996423           NaN  0.8008347
  0.7323232  0.464653535  0.9996423           NaN  0.8008347
  0.7323232  0.469703030  0.9996423           NaN  0.8008347
  0.7323232  0.474752525  0.9996423           NaN  0.8008347
  0.7323232  0.479802020  0.9996423           NaN  0.8008347
  0.7323232  0.484851515  0.9996423           NaN  0.8008347
  0.7323232  0.489901010  0.9996423           NaN  0.8008347
  0.7323232  0.494950505  0.9996423           NaN  0.8008347
  0.7323232  0.500000000  0.9996423           NaN  0.8008347
  0.7373737  0.000100000  1.0155190  0.0100352446  0.8122797
  0.7373737  0.005149495  1.0066568  0.0107372834  0.8055330
  0.7373737  0.010198990  1.0011463  0.0110244072  0.8015467
  0.7373737  0.015248485  0.9981177  0.0110448567  0.7991382
  0.7373737  0.020297980  0.9964568  0.0112554094  0.7981143
  0.7373737  0.025347475  0.9954824  0.0118064258  0.7977036
  0.7373737  0.030396970  0.9952920  0.0121810411  0.7977209
  0.7373737  0.035446465  0.9959396  0.0112329345  0.7983905
  0.7373737  0.040495960  0.9969957  0.0092716737  0.7992373
  0.7373737  0.045545455  0.9980037  0.0072830686  0.7999704
  0.7373737  0.050594949  0.9986856  0.0057615333  0.8004159
  0.7373737  0.055644444  0.9991528  0.0042713416  0.8006837
  0.7373737  0.060693939  0.9994515  0.0024753308  0.8008409
  0.7373737  0.065743434  0.9995631  0.0017858710  0.8008505
  0.7373737  0.070792929  0.9996225  0.0016306220  0.8008510
  0.7373737  0.075842424  0.9996641  0.0011567417  0.8008545
  0.7373737  0.080891919  0.9996597  0.0001281813  0.8008505
  0.7373737  0.085941414  0.9996461  0.0001281813  0.8008395
  0.7373737  0.090990909  0.9996423           NaN  0.8008347
  0.7373737  0.096040404  0.9996423           NaN  0.8008347
  0.7373737  0.101089899  0.9996423           NaN  0.8008347
  0.7373737  0.106139394  0.9996423           NaN  0.8008347
  0.7373737  0.111188889  0.9996423           NaN  0.8008347
  0.7373737  0.116238384  0.9996423           NaN  0.8008347
  0.7373737  0.121287879  0.9996423           NaN  0.8008347
  0.7373737  0.126337374  0.9996423           NaN  0.8008347
  0.7373737  0.131386869  0.9996423           NaN  0.8008347
  0.7373737  0.136436364  0.9996423           NaN  0.8008347
  0.7373737  0.141485859  0.9996423           NaN  0.8008347
  0.7373737  0.146535354  0.9996423           NaN  0.8008347
  0.7373737  0.151584848  0.9996423           NaN  0.8008347
  0.7373737  0.156634343  0.9996423           NaN  0.8008347
  0.7373737  0.161683838  0.9996423           NaN  0.8008347
  0.7373737  0.166733333  0.9996423           NaN  0.8008347
  0.7373737  0.171782828  0.9996423           NaN  0.8008347
  0.7373737  0.176832323  0.9996423           NaN  0.8008347
  0.7373737  0.181881818  0.9996423           NaN  0.8008347
  0.7373737  0.186931313  0.9996423           NaN  0.8008347
  0.7373737  0.191980808  0.9996423           NaN  0.8008347
  0.7373737  0.197030303  0.9996423           NaN  0.8008347
  0.7373737  0.202079798  0.9996423           NaN  0.8008347
  0.7373737  0.207129293  0.9996423           NaN  0.8008347
  0.7373737  0.212178788  0.9996423           NaN  0.8008347
  0.7373737  0.217228283  0.9996423           NaN  0.8008347
  0.7373737  0.222277778  0.9996423           NaN  0.8008347
  0.7373737  0.227327273  0.9996423           NaN  0.8008347
  0.7373737  0.232376768  0.9996423           NaN  0.8008347
  0.7373737  0.237426263  0.9996423           NaN  0.8008347
  0.7373737  0.242475758  0.9996423           NaN  0.8008347
  0.7373737  0.247525253  0.9996423           NaN  0.8008347
  0.7373737  0.252574747  0.9996423           NaN  0.8008347
  0.7373737  0.257624242  0.9996423           NaN  0.8008347
  0.7373737  0.262673737  0.9996423           NaN  0.8008347
  0.7373737  0.267723232  0.9996423           NaN  0.8008347
  0.7373737  0.272772727  0.9996423           NaN  0.8008347
  0.7373737  0.277822222  0.9996423           NaN  0.8008347
  0.7373737  0.282871717  0.9996423           NaN  0.8008347
  0.7373737  0.287921212  0.9996423           NaN  0.8008347
  0.7373737  0.292970707  0.9996423           NaN  0.8008347
  0.7373737  0.298020202  0.9996423           NaN  0.8008347
  0.7373737  0.303069697  0.9996423           NaN  0.8008347
  0.7373737  0.308119192  0.9996423           NaN  0.8008347
  0.7373737  0.313168687  0.9996423           NaN  0.8008347
  0.7373737  0.318218182  0.9996423           NaN  0.8008347
  0.7373737  0.323267677  0.9996423           NaN  0.8008347
  0.7373737  0.328317172  0.9996423           NaN  0.8008347
  0.7373737  0.333366667  0.9996423           NaN  0.8008347
  0.7373737  0.338416162  0.9996423           NaN  0.8008347
  0.7373737  0.343465657  0.9996423           NaN  0.8008347
  0.7373737  0.348515152  0.9996423           NaN  0.8008347
  0.7373737  0.353564646  0.9996423           NaN  0.8008347
  0.7373737  0.358614141  0.9996423           NaN  0.8008347
  0.7373737  0.363663636  0.9996423           NaN  0.8008347
  0.7373737  0.368713131  0.9996423           NaN  0.8008347
  0.7373737  0.373762626  0.9996423           NaN  0.8008347
  0.7373737  0.378812121  0.9996423           NaN  0.8008347
  0.7373737  0.383861616  0.9996423           NaN  0.8008347
  0.7373737  0.388911111  0.9996423           NaN  0.8008347
  0.7373737  0.393960606  0.9996423           NaN  0.8008347
  0.7373737  0.399010101  0.9996423           NaN  0.8008347
  0.7373737  0.404059596  0.9996423           NaN  0.8008347
  0.7373737  0.409109091  0.9996423           NaN  0.8008347
  0.7373737  0.414158586  0.9996423           NaN  0.8008347
  0.7373737  0.419208081  0.9996423           NaN  0.8008347
  0.7373737  0.424257576  0.9996423           NaN  0.8008347
  0.7373737  0.429307071  0.9996423           NaN  0.8008347
  0.7373737  0.434356566  0.9996423           NaN  0.8008347
  0.7373737  0.439406061  0.9996423           NaN  0.8008347
  0.7373737  0.444455556  0.9996423           NaN  0.8008347
  0.7373737  0.449505051  0.9996423           NaN  0.8008347
  0.7373737  0.454554545  0.9996423           NaN  0.8008347
  0.7373737  0.459604040  0.9996423           NaN  0.8008347
  0.7373737  0.464653535  0.9996423           NaN  0.8008347
  0.7373737  0.469703030  0.9996423           NaN  0.8008347
  0.7373737  0.474752525  0.9996423           NaN  0.8008347
  0.7373737  0.479802020  0.9996423           NaN  0.8008347
  0.7373737  0.484851515  0.9996423           NaN  0.8008347
  0.7373737  0.489901010  0.9996423           NaN  0.8008347
  0.7373737  0.494950505  0.9996423           NaN  0.8008347
  0.7373737  0.500000000  0.9996423           NaN  0.8008347
  0.7424242  0.000100000  1.0155191  0.0100352452  0.8122797
  0.7424242  0.005149495  1.0066079  0.0107422966  0.8054984
  0.7424242  0.010198990  1.0010939  0.0110228366  0.8015072
  0.7424242  0.015248485  0.9980752  0.0110475271  0.7991050
  0.7424242  0.020297980  0.9964217  0.0112651608  0.7980982
  0.7424242  0.025347475  0.9954600  0.0118284700  0.7976923
  0.7424242  0.030396970  0.9953006  0.0121822258  0.7977373
  0.7424242  0.035446465  0.9959885  0.0111424701  0.7984328
  0.7424242  0.040495960  0.9970577  0.0091486450  0.7992864
  0.7424242  0.045545455  0.9980523  0.0071799273  0.8000049
  0.7424242  0.050594949  0.9987216  0.0056563768  0.8004391
  0.7424242  0.055644444  0.9991810  0.0041230048  0.8006996
  0.7424242  0.060693939  0.9994669  0.0023354819  0.8008460
  0.7424242  0.065743434  0.9995680  0.0017595844  0.8008490
  0.7424242  0.070792929  0.9996262  0.0016108159  0.8008525
  0.7424242  0.075842424  0.9996658  0.0010076923  0.8008546
  0.7424242  0.080891919  0.9996580  0.0001281800  0.8008493
  0.7424242  0.085941414  0.9996448  0.0001281800  0.8008382
  0.7424242  0.090990909  0.9996423           NaN  0.8008347
  0.7424242  0.096040404  0.9996423           NaN  0.8008347
  0.7424242  0.101089899  0.9996423           NaN  0.8008347
  0.7424242  0.106139394  0.9996423           NaN  0.8008347
  0.7424242  0.111188889  0.9996423           NaN  0.8008347
  0.7424242  0.116238384  0.9996423           NaN  0.8008347
  0.7424242  0.121287879  0.9996423           NaN  0.8008347
  0.7424242  0.126337374  0.9996423           NaN  0.8008347
  0.7424242  0.131386869  0.9996423           NaN  0.8008347
  0.7424242  0.136436364  0.9996423           NaN  0.8008347
  0.7424242  0.141485859  0.9996423           NaN  0.8008347
  0.7424242  0.146535354  0.9996423           NaN  0.8008347
  0.7424242  0.151584848  0.9996423           NaN  0.8008347
  0.7424242  0.156634343  0.9996423           NaN  0.8008347
  0.7424242  0.161683838  0.9996423           NaN  0.8008347
  0.7424242  0.166733333  0.9996423           NaN  0.8008347
  0.7424242  0.171782828  0.9996423           NaN  0.8008347
  0.7424242  0.176832323  0.9996423           NaN  0.8008347
  0.7424242  0.181881818  0.9996423           NaN  0.8008347
  0.7424242  0.186931313  0.9996423           NaN  0.8008347
  0.7424242  0.191980808  0.9996423           NaN  0.8008347
  0.7424242  0.197030303  0.9996423           NaN  0.8008347
  0.7424242  0.202079798  0.9996423           NaN  0.8008347
  0.7424242  0.207129293  0.9996423           NaN  0.8008347
  0.7424242  0.212178788  0.9996423           NaN  0.8008347
  0.7424242  0.217228283  0.9996423           NaN  0.8008347
  0.7424242  0.222277778  0.9996423           NaN  0.8008347
  0.7424242  0.227327273  0.9996423           NaN  0.8008347
  0.7424242  0.232376768  0.9996423           NaN  0.8008347
  0.7424242  0.237426263  0.9996423           NaN  0.8008347
  0.7424242  0.242475758  0.9996423           NaN  0.8008347
  0.7424242  0.247525253  0.9996423           NaN  0.8008347
  0.7424242  0.252574747  0.9996423           NaN  0.8008347
  0.7424242  0.257624242  0.9996423           NaN  0.8008347
  0.7424242  0.262673737  0.9996423           NaN  0.8008347
  0.7424242  0.267723232  0.9996423           NaN  0.8008347
  0.7424242  0.272772727  0.9996423           NaN  0.8008347
  0.7424242  0.277822222  0.9996423           NaN  0.8008347
  0.7424242  0.282871717  0.9996423           NaN  0.8008347
  0.7424242  0.287921212  0.9996423           NaN  0.8008347
  0.7424242  0.292970707  0.9996423           NaN  0.8008347
  0.7424242  0.298020202  0.9996423           NaN  0.8008347
  0.7424242  0.303069697  0.9996423           NaN  0.8008347
  0.7424242  0.308119192  0.9996423           NaN  0.8008347
  0.7424242  0.313168687  0.9996423           NaN  0.8008347
  0.7424242  0.318218182  0.9996423           NaN  0.8008347
  0.7424242  0.323267677  0.9996423           NaN  0.8008347
  0.7424242  0.328317172  0.9996423           NaN  0.8008347
  0.7424242  0.333366667  0.9996423           NaN  0.8008347
  0.7424242  0.338416162  0.9996423           NaN  0.8008347
  0.7424242  0.343465657  0.9996423           NaN  0.8008347
  0.7424242  0.348515152  0.9996423           NaN  0.8008347
  0.7424242  0.353564646  0.9996423           NaN  0.8008347
  0.7424242  0.358614141  0.9996423           NaN  0.8008347
  0.7424242  0.363663636  0.9996423           NaN  0.8008347
  0.7424242  0.368713131  0.9996423           NaN  0.8008347
  0.7424242  0.373762626  0.9996423           NaN  0.8008347
  0.7424242  0.378812121  0.9996423           NaN  0.8008347
  0.7424242  0.383861616  0.9996423           NaN  0.8008347
  0.7424242  0.388911111  0.9996423           NaN  0.8008347
  0.7424242  0.393960606  0.9996423           NaN  0.8008347
  0.7424242  0.399010101  0.9996423           NaN  0.8008347
  0.7424242  0.404059596  0.9996423           NaN  0.8008347
  0.7424242  0.409109091  0.9996423           NaN  0.8008347
  0.7424242  0.414158586  0.9996423           NaN  0.8008347
  0.7424242  0.419208081  0.9996423           NaN  0.8008347
  0.7424242  0.424257576  0.9996423           NaN  0.8008347
  0.7424242  0.429307071  0.9996423           NaN  0.8008347
  0.7424242  0.434356566  0.9996423           NaN  0.8008347
  0.7424242  0.439406061  0.9996423           NaN  0.8008347
  0.7424242  0.444455556  0.9996423           NaN  0.8008347
  0.7424242  0.449505051  0.9996423           NaN  0.8008347
  0.7424242  0.454554545  0.9996423           NaN  0.8008347
  0.7424242  0.459604040  0.9996423           NaN  0.8008347
  0.7424242  0.464653535  0.9996423           NaN  0.8008347
  0.7424242  0.469703030  0.9996423           NaN  0.8008347
  0.7424242  0.474752525  0.9996423           NaN  0.8008347
  0.7424242  0.479802020  0.9996423           NaN  0.8008347
  0.7424242  0.484851515  0.9996423           NaN  0.8008347
  0.7424242  0.489901010  0.9996423           NaN  0.8008347
  0.7424242  0.494950505  0.9996423           NaN  0.8008347
  0.7424242  0.500000000  0.9996423           NaN  0.8008347
  0.7474747  0.000100000  1.0155192  0.0100352454  0.8122798
  0.7474747  0.005149495  1.0065592  0.0107471386  0.8054640
  0.7474747  0.010198990  1.0010416  0.0110219023  0.8014670
  0.7474747  0.015248485  0.9980334  0.0110498576  0.7990735
  0.7474747  0.020297980  0.9963877  0.0112743161  0.7980827
  0.7474747  0.025347475  0.9954388  0.0118497055  0.7976811
  0.7474747  0.030396970  0.9953102  0.0121823475  0.7977547
  0.7474747  0.035446465  0.9960382  0.0110488670  0.7984761
  0.7474747  0.040495960  0.9971205  0.0090213372  0.7993372
  0.7474747  0.045545455  0.9980977  0.0070732557  0.8000377
  0.7474747  0.050594949  0.9987578  0.0055474170  0.8004622
  0.7474747  0.055644444  0.9992082  0.0039828874  0.8007154
  0.7474747  0.060693939  0.9994826  0.0022113383  0.8008512
  0.7474747  0.065743434  0.9995734  0.0017501326  0.8008482
  0.7474747  0.070792929  0.9996301  0.0015880184  0.8008540
  0.7474747  0.075842424  0.9996658  0.0009985649  0.8008550
  0.7474747  0.080891919  0.9996564  0.0001281786  0.8008481
  0.7474747  0.085941414  0.9996436  0.0001896019  0.8008373
  0.7474747  0.090990909  0.9996423           NaN  0.8008347
  0.7474747  0.096040404  0.9996423           NaN  0.8008347
  0.7474747  0.101089899  0.9996423           NaN  0.8008347
  0.7474747  0.106139394  0.9996423           NaN  0.8008347
  0.7474747  0.111188889  0.9996423           NaN  0.8008347
  0.7474747  0.116238384  0.9996423           NaN  0.8008347
  0.7474747  0.121287879  0.9996423           NaN  0.8008347
  0.7474747  0.126337374  0.9996423           NaN  0.8008347
  0.7474747  0.131386869  0.9996423           NaN  0.8008347
  0.7474747  0.136436364  0.9996423           NaN  0.8008347
  0.7474747  0.141485859  0.9996423           NaN  0.8008347
  0.7474747  0.146535354  0.9996423           NaN  0.8008347
  0.7474747  0.151584848  0.9996423           NaN  0.8008347
  0.7474747  0.156634343  0.9996423           NaN  0.8008347
